estado,voto,genero,edad,ponderado,partido,encuesta,homo_pon,N_estado,rango_edad,total
7,4,Hombres,48,62248.744173290914,MORENA-PT-Partido Verde,1,66239.91422932582,CIUDAD DE MEXICO,45-49,-66239.91422932582
20,2,Hombres,63,97289.0673039532,PAN-PRI-PRD,1,103526.8993656273,OAXACA,60-64,-103526.8993656273
20,1,Mujeres,46,562235.7403754821,PAN-PRI-PRD,1,598284.314225781,OAXACA,45-49,598284.314225781
20,6,Mujeres,62,85063.93019530288,Movimiento Ciudadano,1,90517.92955790862,OAXACA,60-64,90517.92955790862
20,1,Hombres,22,98608.89085467628,PAN-PRI-PRD,1,104931.34535018184,OAXACA,20-24,-104931.34535018184
20,7,Mujeres,33,82979.78522482933,MORENA-PT-Partido Verde,1,88300.15655832282,OAXACA,30-34,88300.15655832282
20,3,Mujeres,72,85063.93019530288,PAN-PRI-PRD,1,90517.92955790862,OAXACA,65-100,90517.92955790862
20,1,Hombres,70,37037.18271368232,PAN-PRI-PRD,1,39411.876317062175,OAXACA,65-100,-39411.876317062175
20,5,Mujeres,29,70669.50807859469,MORENA-PT-Partido Verde,1,75200.58783391971,OAXACA,25-29,75200.58783391971
20,2,Mujeres,78,85063.93019530288,PAN-PRI-PRD,1,90517.92955790862,OAXACA,65-100,90517.92955790862
20,5,Hombres,28,99663.70544579728,MORENA-PT-Partido Verde,1,106053.79093477364,OAXACA,25-29,-106053.79093477364
27,7,Mujeres,29,82927.7615519703,MORENA-PT-Partido Verde,1,88244.79731093811,TABASCO,25-29,88244.79731093811
27,7,Hombres,53,65090.01510805689,MORENA-PT-Partido Verde,1,69263.35744124412,TABASCO,50-54,-69263.35744124412
27,7,Hombres,36,473411.3240269244,MORENA-PT-Partido Verde,1,503764.7893977939,TABASCO,35-39,-503764.7893977939
27,6,Hombres,50,171645.8735285779,Movimiento Ciudadano,1,182651.20190535756,TABASCO,50-54,-182651.20190535756
27,7,Mujeres,61,68630.13806106329,MORENA-PT-Partido Verde,1,73030.46059943164,TABASCO,60-64,73030.46059943164
27,7,Hombres,37,56365.93137096321,MORENA-PT-Partido Verde,1,59979.91620641686,TABASCO,35-39,-59979.91620641686
27,7,Mujeres,36,74400.22182609157,MORENA-PT-Partido Verde,1,79170.50179652768,TABASCO,35-39,79170.50179652768
27,7,Hombres,41,86051.65793801265,MORENA-PT-Partido Verde,1,91568.98692184326,TABASCO,40-44,-91568.98692184326
27,7,Hombres,67,63459.57568432282,MORENA-PT-Partido Verde,1,67528.3799887898,TABASCO,65-100,-67528.3799887898
27,2,Mujeres,35,51499.59824654219,PAN-PRI-PRD,1,54801.570955376694,TABASCO,35-39,54801.570955376694
30,2,Hombres,40,86972.14840896732,PAN-PRI-PRD,1,92548.49599716226,VERACRUZ DE IGNACIO DE LA LLAVE,40-44,-92548.49599716226
30,7,Hombres,75,63459.57568432282,MORENA-PT-Partido Verde,1,67528.3799887898,VERACRUZ DE IGNACIO DE LA LLAVE,65-100,-67528.3799887898
30,7,Mujeres,28,83814.83585263284,MORENA-PT-Partido Verde,1,89188.74768891437,VERACRUZ DE IGNACIO DE LA LLAVE,25-29,89188.74768891437
30,7,Mujeres,53,61468.822431292494,MORENA-PT-Partido Verde,1,65409.986654373584,VERACRUZ DE IGNACIO DE LA LLAVE,50-54,65409.986654373584
30,2,Mujeres,52,58195.8741315668,PAN-PRI-PRD,1,61927.188446472224,VERACRUZ DE IGNACIO DE LA LLAVE,50-54,61927.188446472224
30,7,Hombres,54,65090.01510805689,MORENA-PT-Partido Verde,1,69263.35744124412,VERACRUZ DE IGNACIO DE LA LLAVE,50-54,-69263.35744124412
30,6,Mujeres,26,60630.65372517571,Movimiento Ciudadano,1,64518.07752527821,VERACRUZ DE IGNACIO DE LA LLAVE,25-29,64518.07752527821
30,7,Mujeres,48,49304.2024275576,MORENA-PT-Partido Verde,1,52465.414095021006,VERACRUZ DE IGNACIO DE LA LLAVE,45-49,52465.414095021006
30,4,Mujeres,35,132792.63772083406,MORENA-PT-Partido Verde,1,141306.83357124112,VERACRUZ DE IGNACIO DE LA LLAVE,35-39,141306.83357124112
30,1,Mujeres,54,84973.50672625433,PAN-PRI-PRD,1,90421.70845475802,VERACRUZ DE IGNACIO DE LA LLAVE,50-54,90421.70845475802
30,1,Hombres,56,121410.39747185778,PAN-PRI-PRD,1,129194.80419871492,VERACRUZ DE IGNACIO DE LA LLAVE,55-59,-129194.80419871492
30,4,Hombres,61,97917.9615618463,MORENA-PT-Partido Verde,1,104196.11610654958,VERACRUZ DE IGNACIO DE LA LLAVE,60-64,-104196.11610654958
30,1,Mujeres,47,67435.97324474869,PAN-PRI-PRD,1,71759.73014440188,VERACRUZ DE IGNACIO DE LA LLAVE,45-49,71759.73014440188
30,99,Mujeres,51,84973.50672625433,NR,1,90421.70845475802,VERACRUZ DE IGNACIO DE LA LLAVE,50-54,90421.70845475802
30,1,Mujeres,72,85063.93019530288,PAN-PRI-PRD,1,90517.92955790862,VERACRUZ DE IGNACIO DE LA LLAVE,65-100,90517.92955790862
30,1,Mujeres,71,190691.65225422528,PAN-PRI-PRD,1,202918.128828502,VERACRUZ DE IGNACIO DE LA LLAVE,65-100,202918.128828502
30,98,Hombres,64,63459.57568432282,NS,1,67528.3799887898,VERACRUZ DE IGNACIO DE LA LLAVE,60-64,-67528.3799887898
30,2,Mujeres,54,190213.68651133793,PAN-PRI-PRD,1,202409.51760696032,VERACRUZ DE IGNACIO DE LA LLAVE,50-54,202409.51760696032
30,7,Mujeres,43,48782.37964471461,MORENA-PT-Partido Verde,1,51910.13387471322,VERACRUZ DE IGNACIO DE LA LLAVE,40-44,51910.13387471322
30,7,Hombres,61,45905.90102243689,MORENA-PT-Partido Verde,1,48849.22558246337,VERACRUZ DE IGNACIO DE LA LLAVE,60-64,-48849.22558246337
30,7,Hombres,74,45905.90102243689,MORENA-PT-Partido Verde,1,48849.22558246337,VERACRUZ DE IGNACIO DE LA LLAVE,65-100,-48849.22558246337
30,7,Mujeres,66,85063.93019530288,MORENA-PT-Partido Verde,1,90517.92955790862,VERACRUZ DE IGNACIO DE LA LLAVE,65-100,90517.92955790862
30,7,Hombres,68,45905.90102243689,MORENA-PT-Partido Verde,1,48849.22558246337,VERACRUZ DE IGNACIO DE LA LLAVE,65-100,-48849.22558246337
30,1,Hombres,64,31439.611482722,PAN-PRI-PRD,1,33455.40854962976,VERACRUZ DE IGNACIO DE LA LLAVE,60-64,-33455.40854962976
30,7,Hombres,57,68750.69135798137,MORENA-PT-Partido Verde,1,73158.74334881025,VERACRUZ DE IGNACIO DE LA LLAVE,55-59,-73158.74334881025
30,2,Mujeres,46,98465.2470920774,PAN-PRI-PRD,1,104778.49165585446,VERACRUZ DE IGNACIO DE LA LLAVE,45-49,104778.49165585446
30,99,Mujeres,52,42548.524482885965,NR,1,45276.58589359997,VERACRUZ DE IGNACIO DE LA LLAVE,50-54,45276.58589359997
30,99,Hombres,65,389682.9699879163,NR,1,414668.0684315545,VERACRUZ DE IGNACIO DE LA LLAVE,65-100,-414668.0684315545
30,7,Mujeres,45,49304.2024275576,MORENA-PT-Partido Verde,1,52465.414095021006,VERACRUZ DE IGNACIO DE LA LLAVE,45-49,52465.414095021006
30,7,Hombres,50,65090.01510805689,MORENA-PT-Partido Verde,1,69263.35744124412,VERACRUZ DE IGNACIO DE LA LLAVE,50-54,-69263.35744124412
30,7,Mujeres,47,67435.97324474869,MORENA-PT-Partido Verde,1,71759.73014440188,VERACRUZ DE IGNACIO DE LA LLAVE,45-49,71759.73014440188
30,98,Hombres,58,47085.34147727602,NS,1,50104.28760186171,VERACRUZ DE IGNACIO DE LA LLAVE,55-59,-50104.28760186171
30,7,Mujeres,58,84973.50672625433,MORENA-PT-Partido Verde,1,90421.70845475802,VERACRUZ DE IGNACIO DE LA LLAVE,55-59,90421.70845475802
30,7,Mujeres,42,79442.40862878841,MORENA-PT-Partido Verde,1,84535.97584382878,VERACRUZ DE IGNACIO DE LA LLAVE,40-44,84535.97584382878
30,7,Mujeres,27,70669.50807859469,MORENA-PT-Partido Verde,1,75200.58783391971,VERACRUZ DE IGNACIO DE LA LLAVE,25-29,75200.58783391971
30,7,Hombres,85,63459.57568432282,MORENA-PT-Partido Verde,1,67528.3799887898,VERACRUZ DE IGNACIO DE LA LLAVE,65-100,-67528.3799887898
30,99,Hombres,69,43461.61081553237,NR,1,46248.216103361185,VERACRUZ DE IGNACIO DE LA LLAVE,65-100,-46248.216103361185
30,7,Mujeres,68,61534.23369153943,MORENA-PT-Partido Verde,1,65479.59185405966,VERACRUZ DE IGNACIO DE LA LLAVE,65-100,65479.59185405966
30,6,Mujeres,45,151931.622233043,Movimiento Ciudadano,1,161672.94230744077,VERACRUZ DE IGNACIO DE LA LLAVE,45-49,161672.94230744077
30,96,Hombres,31,65698.6589726277,Ninguno,1,69911.02540500481,VERACRUZ DE IGNACIO DE LA LLAVE,30-34,-69911.02540500481
31,7,Mujeres,42,57467.691962492565,MORENA-PT-Partido Verde,1,61152.31780348345,YUCATAN,40-44,61152.31780348345
31,7,Mujeres,26,60630.65372517571,MORENA-PT-Partido Verde,1,64518.07752527821,YUCATAN,25-29,64518.07752527821
31,7,Hombres,33,90820.76440225512,MORENA-PT-Partido Verde,1,96643.8716819681,YUCATAN,30-34,-96643.8716819681
31,7,Hombres,25,98608.89085467628,MORENA-PT-Partido Verde,1,104931.34535018184,YUCATAN,25-29,-104931.34535018184
31,7,Mujeres,25,82927.7615519703,MORENA-PT-Partido Verde,1,88244.79731093811,YUCATAN,25-29,88244.79731093811
31,7,Mujeres,45,67435.97324474869,MORENA-PT-Partido Verde,1,71759.73014440188,YUCATAN,45-49,71759.73014440188
31,7,Mujeres,33,50954.539968562895,MORENA-PT-Partido Verde,1,54221.56546188717,YUCATAN,30-34,54221.56546188717
31,7,Mujeres,22,83814.83585263284,MORENA-PT-Partido Verde,1,89188.74768891437,YUCATAN,20-24,89188.74768891437
31,7,Mujeres,23,156337.22803740864,MORENA-PT-Partido Verde,1,166361.02002667953,YUCATAN,20-24,166361.02002667953
31,7,Hombres,30,77919.35259270303,MORENA-PT-Partido Verde,1,82915.26682332391,YUCATAN,30-34,-82915.26682332391
7,7,Mujeres,44,77311.81090645025,MORENA-PT-Partido Verde,1,82268.77170566993,CIUDAD DE MEXICO,40-44,82268.77170566993
7,6,Hombres,29,131768.04657237043,Movimiento Ciudadano,1,140216.5492499154,CIUDAD DE MEXICO,25-29,-140216.5492499154
7,98,Mujeres,73,66082.63614685941,NS,1,70319.62184216862,CIUDAD DE MEXICO,65-100,70319.62184216862
7,7,Hombres,65,36043.86770103821,MORENA-PT-Partido Verde,1,38354.87344713955,CIUDAD DE MEXICO,65-100,-38354.87344713955
7,7,Hombres,20,113049.92805223854,MORENA-PT-Partido Verde,1,120298.29094969587,CIUDAD DE MEXICO,20-24,-120298.29094969587
7,97,Mujeres,50,96386.6312092307,Ninguno,1,102566.60224950468,CIUDAD DE MEXICO,50-54,102566.60224950468
7,7,Mujeres,74,96489.19980854624,MORENA-PT-Partido Verde,1,102675.74718586467,CIUDAD DE MEXICO,65-100,102675.74718586467
7,98,Mujeres,52,66718.52128634669,NS,1,70996.27769537077,CIUDAD DE MEXICO,50-54,70996.27769537077
7,7,Mujeres,50,47752.57641842785,MORENA-PT-Partido Verde,1,50814.303295506346,CIUDAD DE MEXICO,50-54,50814.303295506346
7,7,Mujeres,72,69799.13761445956,MORENA-PT-Partido Verde,1,74274.4122835897,CIUDAD DE MEXICO,65-100,74274.4122835897
7,1,Hombres,60,130004.40670590762,PAN-PRI-PRD,1,138339.8310118623,CIUDAD DE MEXICO,60-64,-138339.8310118623
7,7,Hombres,30,127687.67673725304,MORENA-PT-Partido Verde,1,135874.56048385004,CIUDAD DE MEXICO,30-34,-135874.56048385004
7,6,Hombres,47,257401.75125522367,Movimiento Ciudadano,1,273905.4442312756,CIUDAD DE MEXICO,45-49,-273905.4442312756
7,7,Hombres,28,131768.04657237043,MORENA-PT-Partido Verde,1,140216.5492499154,CIUDAD DE MEXICO,25-29,-140216.5492499154
7,1,Mujeres,69,149508.72464334,PAN-PRI-PRD,1,159094.69706474832,CIUDAD DE MEXICO,65-100,159094.69706474832
7,7,Mujeres,53,56254.540512701824,MORENA-PT-Partido Verde,1,59861.38335896496,CIUDAD DE MEXICO,50-54,59861.38335896496
7,7,Mujeres,70,96489.19980854624,MORENA-PT-Partido Verde,1,102675.74718586467,CIUDAD DE MEXICO,65-100,102675.74718586467
7,7,Hombres,29,95319.43506778649,MORENA-PT-Partido Verde,1,101430.9812532266,CIUDAD DE MEXICO,25-29,-101430.9812532266
7,6,Mujeres,24,95072.33471269545,Movimiento Ciudadano,1,101168.0376943702,CIUDAD DE MEXICO,20-24,101168.0376943702
7,6,Mujeres,24,95072.33471269545,Movimiento Ciudadano,1,101168.0376943702,CIUDAD DE MEXICO,20-24,101168.0376943702
20,6,Mujeres,43,77311.81090645025,Movimiento Ciudadano,1,82268.77170566993,OAXACA,40-44,82268.77170566993
20,7,Hombres,62,42011.79177826745,MORENA-PT-Partido Verde,1,44705.43977988834,OAXACA,60-64,-44705.43977988834
20,7,Hombres,60,42011.79177826745,MORENA-PT-Partido Verde,1,44705.43977988834,OAXACA,60-64,-44705.43977988834
20,7,Hombres,40,71364.92449249589,MORENA-PT-Partido Verde,1,75940.59189700964,OAXACA,40-44,-75940.59189700964
20,99,Hombres,84,36043.86770103821,NR,1,38354.87344713955,OAXACA,65-100,-38354.87344713955
20,7,Mujeres,21,68046.30619976582,MORENA-PT-Partido Verde,1,72409.19549713444,OAXACA,20-24,72409.19549713444
20,6,Hombres,42,71364.92449249589,Movimiento Ciudadano,1,75940.59189700964,OAXACA,40-44,-75940.59189700964
20,6,Hombres,37,103019.25696419354,Movimiento Ciudadano,1,109624.48858855898,OAXACA,35-39,-109624.48858855898
20,7,Mujeres,73,47803.391711124554,MORENA-PT-Partido Verde,1,50868.37668565214,OAXACA,65-100,50868.37668565214
20,2,Hombres,29,111853.43718225446,PAN-PRI-PRD,1,119025.08530263444,OAXACA,25-29,-119025.08530263444
20,2,Mujeres,60,147926.36340613468,PAN-PRI-PRD,1,157410.88040267234,OAXACA,60-64,157410.88040267234
20,7,Mujeres,69,69799.13761445956,MORENA-PT-Partido Verde,1,74274.4122835897,OAXACA,65-100,74274.4122835897
20,4,Hombres,40,97609.59313276666,MORENA-PT-Partido Verde,1,103867.97618076405,OAXACA,40-44,-103867.97618076405
20,7,Hombres,22,95319.43506778649,MORENA-PT-Partido Verde,1,101430.9812532266,OAXACA,20-24,-101430.9812532266
20,7,Hombres,19,113049.92805223854,MORENA-PT-Partido Verde,1,120298.29094969587,OAXACA,19-19,-120298.29094969587
20,99,Mujeres,42,201717.642945389,NR,1,214651.0671773114,OAXACA,40-44,214651.0671773114
20,99,Hombres,65,302728.5226442661,NR,1,322138.40842962306,OAXACA,65-100,-322138.40842962306
20,7,Mujeres,27,94066.11398852826,MORENA-PT-Partido Verde,1,100097.30164419294,OAXACA,25-29,100097.30164419294
20,4,Mujeres,62,96489.19980854624,MORENA-PT-Partido Verde,1,102675.74718586467,OAXACA,60-64,102675.74718586467
20,7,Mujeres,27,94066.11398852826,MORENA-PT-Partido Verde,1,100097.30164419294,OAXACA,25-29,100097.30164419294
23,4,Mujeres,51,66012.38990746568,MORENA-PT-Partido Verde,1,70244.87166151564,QUINTANA ROO,50-54,70244.87166151564
23,7,Hombres,23,113049.92805223854,MORENA-PT-Partido Verde,1,120298.29094969587,QUINTANA ROO,20-24,-120298.29094969587
23,7,Hombres,39,87449.56222052049,MORENA-PT-Partido Verde,1,93056.51989947812,QUINTANA ROO,35-39,-93056.51989947812
23,7,Mujeres,32,57798.44379269847,MORENA-PT-Partido Verde,1,61504.276275176315,QUINTANA ROO,30-34,61504.276275176315
23,7,Mujeres,30,57798.44379269847,MORENA-PT-Partido Verde,1,61504.276275176315,QUINTANA ROO,30-34,61504.276275176315
23,1,Hombres,36,88385.00600675329,PAN-PRI-PRD,1,94051.94104394202,QUINTANA ROO,35-39,-94051.94104394202
23,7,Mujeres,29,110813.83282595046,MORENA-PT-Partido Verde,1,117918.82517950158,QUINTANA ROO,25-29,117918.82517950158
23,7,Hombres,38,87449.56222052049,MORENA-PT-Partido Verde,1,93056.51989947812,QUINTANA ROO,35-39,-93056.51989947812
23,7,Hombres,26,111853.43718225446,MORENA-PT-Partido Verde,1,119025.08530263444,QUINTANA ROO,25-29,-119025.08530263444
23,7,Hombres,30,87449.56222052049,MORENA-PT-Partido Verde,1,93056.51989947812,QUINTANA ROO,30-34,-93056.51989947812
27,7,Hombres,26,113049.92805223854,MORENA-PT-Partido Verde,1,120298.29094969587,TABASCO,25-29,-120298.29094969587
27,7,Mujeres,62,47803.391711124554,MORENA-PT-Partido Verde,1,50868.37668565214,TABASCO,60-64,50868.37668565214
27,7,Hombres,63,42011.79177826745,MORENA-PT-Partido Verde,1,44705.43977988834,TABASCO,60-64,-44705.43977988834
27,2,Mujeres,35,94125.12516463715,PAN-PRI-PRD,1,100160.09640890568,TABASCO,35-39,100160.09640890568
27,7,Mujeres,71,66082.63614685941,MORENA-PT-Partido Verde,1,70319.62184216862,TABASCO,65-100,70319.62184216862
27,7,Hombres,51,53409.55809852044,MORENA-PT-Partido Verde,1,56833.990700653725,TABASCO,50-54,-56833.990700653725
27,7,Mujeres,74,96489.19980854624,MORENA-PT-Partido Verde,1,102675.74718586467,TABASCO,65-100,102675.74718586467
27,7,Hombres,65,42011.79177826745,MORENA-PT-Partido Verde,1,44705.43977988834,TABASCO,65-100,-44705.43977988834
27,2,Mujeres,28,95072.33471269545,PAN-PRI-PRD,1,101168.0376943702,TABASCO,25-29,101168.0376943702
27,7,Mujeres,44,90112.62966401991,MORENA-PT-Partido Verde,1,95890.33384041868,TABASCO,40-44,95890.33384041868
30,7,Hombres,67,36043.86770103821,MORENA-PT-Partido Verde,1,38354.87344713955,VERACRUZ DE IGNACIO DE LA LLAVE,65-100,-38354.87344713955
30,6,Mujeres,23,68046.30619976582,Movimiento Ciudadano,1,72409.19549713444,VERACRUZ DE IGNACIO DE LA LLAVE,20-24,72409.19549713444
30,7,Hombres,61,134267.818481798,MORENA-PT-Partido Verde,1,142876.59772273916,VERACRUZ DE IGNACIO DE LA LLAVE,60-64,-142876.59772273916
30,7,Mujeres,23,68046.30619976582,MORENA-PT-Partido Verde,1,72409.19549713444,VERACRUZ DE IGNACIO DE LA LLAVE,20-24,72409.19549713444
30,4,Mujeres,59,159335.3518326303,MORENA-PT-Partido Verde,1,169551.37295157588,VERACRUZ DE IGNACIO DE LA LLAVE,55-59,169551.37295157588
30,99,Mujeres,47,111690.50006332718,NR,1,118851.70122997796,VERACRUZ DE IGNACIO DE LA LLAVE,45-49,118851.70122997796
30,7,Mujeres,42,80795.57711761104,MORENA-PT-Partido Verde,1,85975.90472637636,VERACRUZ DE IGNACIO DE LA LLAVE,40-44,85975.90472637636
30,99,Hombres,69,52071.70237697134,NR,1,55410.35638604133,VERACRUZ DE IGNACIO DE LA LLAVE,65-100,-55410.35638604133
30,7,Mujeres,44,80795.57711761104,MORENA-PT-Partido Verde,1,85975.90472637636,VERACRUZ DE IGNACIO DE LA LLAVE,40-44,85975.90472637636
30,7,Hombres,55,107805.01840113229,MORENA-PT-Partido Verde,1,114717.09617952233,VERACRUZ DE IGNACIO DE LA LLAVE,55-59,-114717.09617952233
30,7,Mujeres,62,48314.74230684581,MORENA-PT-Partido Verde,1,51412.5132791133,VERACRUZ DE IGNACIO DE LA LLAVE,60-64,51412.5132791133
30,1,Mujeres,27,248057.4060122032,PAN-PRI-PRD,1,263961.97250911896,VERACRUZ DE IGNACIO DE LA LLAVE,25-29,263961.97250911896
30,1,Hombres,65,71983.07983080146,PAN-PRI-PRD,1,76598.38117667401,VERACRUZ DE IGNACIO DE LA LLAVE,65-100,-76598.38117667401
30,6,Mujeres,48,90112.62966401991,Movimiento Ciudadano,1,95890.33384041868,VERACRUZ DE IGNACIO DE LA LLAVE,45-49,95890.33384041868
30,1,Mujeres,69,145207.69828973233,PAN-PRI-PRD,1,154517.9040620184,VERACRUZ DE IGNACIO DE LA LLAVE,65-100,154517.9040620184
30,1,Mujeres,43,173062.93608381486,PAN-PRI-PRD,1,184159.121516638,VERACRUZ DE IGNACIO DE LA LLAVE,40-44,184159.121516638
30,1,Mujeres,65,69799.13761445956,PAN-PRI-PRD,1,74274.4122835897,VERACRUZ DE IGNACIO DE LA LLAVE,65-100,74274.4122835897
30,7,Hombres,47,83181.09401905716,MORENA-PT-Partido Verde,1,88514.37256284394,VERACRUZ DE IGNACIO DE LA LLAVE,45-49,-88514.37256284394
30,98,Hombres,42,83181.09401905716,NS,1,88514.37256284394,VERACRUZ DE IGNACIO DE LA LLAVE,40-44,-88514.37256284394
30,2,Mujeres,42,90112.62966401991,PAN-PRI-PRD,1,95890.33384041868,VERACRUZ DE IGNACIO DE LA LLAVE,40-44,95890.33384041868
31,7,Hombres,25,113049.92805223854,MORENA-PT-Partido Verde,1,120298.29094969587,YUCATAN,25-29,-120298.29094969587
31,7,Mujeres,31,80754.31718512965,MORENA-PT-Partido Verde,1,85931.99935246125,YUCATAN,30-34,85931.99935246125
31,4,Mujeres,44,77311.81090645025,MORENA-PT-Partido Verde,1,82268.77170566993,YUCATAN,40-44,82268.77170566993
31,7,Hombres,30,87449.56222052049,MORENA-PT-Partido Verde,1,93056.51989947812,YUCATAN,30-34,-93056.51989947812
31,7,Hombres,28,111853.43718225446,MORENA-PT-Partido Verde,1,119025.08530263444,YUCATAN,25-29,-119025.08530263444
31,7,Mujeres,30,57798.44379269847,MORENA-PT-Partido Verde,1,61504.276275176315,YUCATAN,30-34,61504.276275176315
31,7,Mujeres,40,55926.44295309449,MORENA-PT-Partido Verde,1,59512.24934034542,YUCATAN,40-44,59512.24934034542
31,7,Mujeres,27,68046.30619976582,MORENA-PT-Partido Verde,1,72409.19549713444,YUCATAN,25-29,72409.19549713444
31,7,Hombres,27,113049.92805223854,MORENA-PT-Partido Verde,1,120298.29094969587,YUCATAN,25-29,-120298.29094969587
31,7,Hombres,32,63936.660367804085,MORENA-PT-Partido Verde,1,68036.05366050194,YUCATAN,30-34,-68036.05366050194
31,7,Hombres,26,111853.43718225446,MORENA-PT-Partido Verde,1,119025.08530263444,YUCATAN,25-29,-119025.08530263444
31,7,Hombres,38,88385.00600675329,MORENA-PT-Partido Verde,1,94051.94104394202,YUCATAN,35-39,-94051.94104394202
31,7,Hombres,38,88385.00600675329,MORENA-PT-Partido Verde,1,94051.94104394202,YUCATAN,35-39,-94051.94104394202
31,7,Hombres,28,113049.92805223854,MORENA-PT-Partido Verde,1,120298.29094969587,YUCATAN,25-29,-120298.29094969587
31,7,Mujeres,43,55926.44295309449,MORENA-PT-Partido Verde,1,59512.24934034542,YUCATAN,40-44,59512.24934034542
31,4,Mujeres,29,68774.19428398689,MORENA-PT-Partido Verde,1,73183.75319958589,YUCATAN,25-29,73183.75319958589
31,7,Mujeres,43,77311.81090645025,MORENA-PT-Partido Verde,1,82268.77170566993,YUCATAN,40-44,82268.77170566993
31,7,Mujeres,30,149034.32393100523,MORENA-PT-Partido Verde,1,158589.87945095185,YUCATAN,30-34,158589.87945095185
31,7,Mujeres,22,110813.83282595046,MORENA-PT-Partido Verde,1,117918.82517950158,YUCATAN,20-24,117918.82517950158
31,7,Mujeres,39,58416.710982686986,MORENA-PT-Partido Verde,1,62162.18457805928,YUCATAN,35-39,62162.18457805928
21,5,Hombres,20,97454.71604131238,MORENA-PT-Partido Verde,1,103703.16891613136,PUEBLA,20-24,-103703.16891613136
21,7,Mujeres,50,60106.40090733326,MORENA-PT-Partido Verde,1,63960.21146469243,PUEBLA,50-54,63960.21146469243
21,7,Hombres,68,62053.03024561231,MORENA-PT-Partido Verde,1,66031.65181447574,PUEBLA,65-100,-66031.65181447574
21,7,Hombres,43,122861.67108201682,MORENA-PT-Partido Verde,1,130739.12835716868,PUEBLA,40-44,-130739.12835716868
21,7,Hombres,29,101846.14657284928,MORENA-PT-Partido Verde,1,108376.162494014,PUEBLA,25-29,-108376.162494014
21,7,Mujeres,25,81089.71483489758,MORENA-PT-Partido Verde,1,86288.90151729042,PUEBLA,25-29,86288.90151729042
21,7,Mujeres,23,81089.71483489758,MORENA-PT-Partido Verde,1,86288.90151729042,PUEBLA,20-24,86288.90151729042
21,98,Hombres,52,92933.3404905491,NS,1,98891.89870243226,PUEBLA,50-54,-98891.89870243226
21,99,Hombres,51,67226.87134665955,NR,1,71537.22136966973,PUEBLA,50-54,-71537.22136966973
21,1,Mujeres,37,68877.49808625033,PAN-PRI-PRD,1,73293.68047751529,PUEBLA,35-39,73293.68047751529
21,2,Mujeres,41,122998.2602640045,PAN-PRI-PRD,1,130884.47515604272,PUEBLA,40-44,130884.47515604272
21,6,Hombres,29,140790.4670782404,Movimiento Ciudadano,1,149817.45555552677,PUEBLA,25-29,-149817.45555552677
21,1,Hombres,43,122861.67108201682,PAN-PRI-PRD,1,130739.12835716868,PUEBLA,40-44,-130739.12835716868
21,2,Mujeres,39,72751.18318188279,PAN-PRI-PRD,1,77415.73260714216,PUEBLA,35-39,77415.73260714216
21,2,Mujeres,18,81957.127637702,PAN-PRI-PRD,1,87211.92977147065,PUEBLA,18-18,87211.92977147065
21,2,Mujeres,29,118401.47659566916,PAN-PRI-PRD,1,125992.96192207858,PUEBLA,25-29,125992.96192207858
21,98,Mujeres,55,154985.4327441599,NS,1,164922.55238416564,PUEBLA,55-59,164922.55238416564
21,7,Mujeres,18,81089.71483489758,MORENA-PT-Partido Verde,1,86288.90151729042,PUEBLA,18-18,86288.90151729042
21,5,Mujeres,27,81089.71483489758,MORENA-PT-Partido Verde,1,86288.90151729042,PUEBLA,25-29,86288.90151729042
21,7,Mujeres,27,164893.575163072,MORENA-PT-Partido Verde,1,175465.9699698057,PUEBLA,25-29,175465.9699698057
21,98,Mujeres,50,185997.7082250392,NS,1,197923.22565382955,PUEBLA,50-54,197923.22565382955
21,98,Mujeres,57,56905.99564705389,NS,1,60554.60750022001,PUEBLA,55-59,60554.60750022001
21,2,Mujeres,50,185997.7082250392,PAN-PRI-PRD,1,197923.22565382955,PUEBLA,50-54,197923.22565382955
21,99,Mujeres,48,48211.40279431214,NR,1,51302.54800129702,PUEBLA,45-49,51302.54800129702
21,96,Hombres,38,55116.61252800592,Ninguno,1,58650.49544296829,PUEBLA,35-39,-58650.49544296829
21,7,Hombres,25,69751.45260078296,MORENA-PT-Partido Verde,1,74223.66987492086,PUEBLA,25-29,-74223.66987492086
21,7,Mujeres,38,100570.05989269758,MORENA-PT-Partido Verde,1,107018.25763400394,PUEBLA,35-39,107018.25763400394
21,7,Mujeres,32,58696.13283109303,MORENA-PT-Partido Verde,1,62459.52197045213,PUEBLA,30-34,62459.52197045213
21,7,Hombres,52,63647.331905899046,MORENA-PT-Partido Verde,1,67728.17447747232,PUEBLA,50-54,-67728.17447747232
21,7,Mujeres,49,65941.29321341282,MORENA-PT-Partido Verde,1,70169.21649804858,PUEBLA,45-49,70169.21649804858
21,7,Mujeres,33,156057.46813684778,MORENA-PT-Partido Verde,1,166063.3229074193,PUEBLA,30-34,166063.3229074193
21,96,Hombres,72,139107.0790845099,Ninguno,1,148026.13465740604,PUEBLA,65-100,-148026.13465740604
21,98,Mujeres,69,83178.53651397463,NS,1,88511.65107955047,PUEBLA,65-100,88511.65107955047
21,7,Hombres,55,92933.3404905491,MORENA-PT-Partido Verde,1,98891.89870243226,PUEBLA,55-59,-98891.89870243226
21,4,Mujeres,40,96282.8208360651,MORENA-PT-Partido Verde,1,102456.13592113247,PUEBLA,40-44,102456.13592113247
